run,seed,flows_per_neighbor,ring_size,affected_fraction,completion_time_s
7,60048885,4,16,0.5,0.048500000000000876
7,60048885,4,32,0.0,0.021500000000000102
7,60048885,4,32,0.1,0.035550000000000505
7,60048885,4,32,0.3,0.04200000000000069
7,60048885,4,32,0.5,0.049500000000000904
7,60048885,1,64,0.0,0.04295000000000072
7,60048885,1,64,0.1,0.07400000000000001
7,60048885,1,64,0.3,0.1277499999999941
7,60048885,1,64,0.5,0.1258999999999943
7,60048885,2,4,0.0,0.021500000000000102
7,60048885,2,4,0.1,0.033800000000000455
7,60048885,2,4,0.3,0.06020000000000121
7,60048885,2,4,0.5,0.08259999999999906
7,60048885,1,16,0.0,0.021500000000000102
7,60048885,1,16,0.1,0.07100000000000034
7,60048885,1,16,0.3,0.05675000000000111
7,60048885,1,16,0.5,0.11634999999999535
7,60048885,1,32,0.0,0.04295000000000072
7,60048885,1,32,0.1,0.07100000000000034
7,60048885,1,32,0.3,0.1277499999999941
7,60048885,1,32,0.5,0.14694999999999198
7,60048885,8,8,0.0,0.021500000000000102
7,60048885,8,8,0.1,0.02385000000000017
7,60048885,8,8,0.3,0.027250000000000267
7,60048885,8,8,0.5,0.035200000000000495
7,60048885,8,16,0.0,0.021500000000000102
7,60048885,8,16,0.1,0.02425000000000018
7,60048885,8,16,0.3,0.030000000000000346
7,60048885,8,16,0.5,0.047800000000000856
7,60048885,2,32,0.0,0.021500000000000102
7,60048885,2,32,0.1,0.04875000000000088
7,60048885,2,32,0.3,0.06710000000000077
7,60048885,2,32,0.5,0.07854999999999951
7,60048885,2,64,0.0,0.03225000000000041
7,60048885,2,64,0.1,0.05940000000000119
7,60048885,2,64,0.3,0.06710000000000077
7,60048885,2,64,0.5,0.09869999999999729
6,50048884,8,32,0.0,0.021500000000000102
6,50048884,8,32,0.1,0.03250000000000042
6,50048884,8,32,0.3,0.03445000000000047
6,50048884,8,32,0.5,0.049550000000000906
6,50048884,8,64,0.0,0.021500000000000102
6,50048884,8,64,0.1,0.03720000000000055
6,50048884,8,64,0.3,0.04055000000000065
6,50048884,8,64,0.5,0.05560000000000108
7,60048885,4,64,0.0,0.021500000000000102
7,60048885,4,64,0.1,0.045700000000000796
7,60048885,4,64,0.3,0.05030000000000093
7,60048885,4,64,0.5,0.07095000000000035
7,60048885,8,4,0.0,0.021500000000000102
7,60048885,8,4,0.1,0.023050000000000147
7,60048885,8,4,0.3,0.028950000000000316
7,60048885,8,4,0.5,0.04855000000000088
8,70048886,1,4,0.0,0.021500000000000102
8,70048886,1,4,0.1,0.0319500000000004
8,70048886,1,4,0.3,0.0749499999999999
8,70048886,1,4,0.5,0.0876999999999985
8,70048886,1,8,0.0,0.021500000000000102
8,70048886,1,8,0.1,0.06045000000000122
8,70048886,1,8,0.3,0.0749499999999999
8,70048886,1,8,0.5,0.1113499999999959
8,70048886,4,4,0.0,0.021500000000000102
8,70048886,4,4,0.1,0.024450000000000187
8,70048886,4,4,0.3,0.03505000000000049
8,70048886,4,4,0.5,0.03285000000000043
8,70048886,4,8,0.0,0.021500000000000102
8,70048886,4,8,0.1,0.027450000000000273
8,70048886,4,8,0.3,0.03505000000000049
8,70048886,4,8,0.5,0.05310000000000101
8,70048886,2,8,0.0,0.021500000000000102
8,70048886,2,8,0.1,0.03500000000000049
8,70048886,2,8,0.3,0.04125000000000067
8,70048886,2,8,0.5,0.09124999999999811
8,70048886,2,16,0.0,0.021500000000000102
8,70048886,2,16,0.1,0.036250000000000525
8,70048886,2,16,0.3,0.061700000000001254
8,70048886,2,16,0.5,0.09124999999999811
8,70048886,1,64,0.0,0.04295000000000072
8,70048886,1,64,0.1,0.0704000000000004
8,70048886,1,64,0.3,0.11844999999999511
8,70048886,1,64,0.5,0.12569999999999432
8,70048886,2,4,0.0,0.021500000000000102
8,70048886,2,4,0.1,0.02905000000000032
8,70048886,2,4,0.3,0.04630000000000081
8,70048886,2,4,0.5,0.0494000000000009
8,70048886,1,16,0.0,0.021500000000000102
8,70048886,1,16,0.1,0.06045000000000122
8,70048886,1,16,0.3,0.07739999999999964
8,70048886,1,16,0.5,0.1113499999999959
8,70048886,1,32,0.0,0.04295000000000072
