run,seed,flows_per_neighbor,ring_size,msg_bytes,affected_fraction,allreduce_time_s,simple_transfer_time_s,mean_step_s,std_step_s,max_step_s,p99_step_s,total_steps
2,10064207,4,16,268435456,0.5,0.064950000000001,0.0695000000000005,0.008300000000000158,0.001443029221233478,0.010700000000000306,0.010685500000000306,30
2,10064207,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
2,10064207,8,16,268435456,0.3,0.050900000000000944,0.037250000000000554,0.006526666666666784,0.0011061745893945775,0.009000000000000258,0.008985500000000257,30
2,10064207,8,16,268435456,0.5,0.055150000000001066,0.045350000000000786,0.007123333333333468,0.0009814728161742115,0.007750000000000222,0.007750000000000222,30
7,60064212,1,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
7,60064212,1,16,268435456,0.3,0.07569999999999982,0.10124999999999701,0.009801666666666676,0.001520443100619788,0.013200000000000378,0.013040500000000297,30
7,60064212,1,16,268435456,0.5,0.08884999999999837,0.10994999999999605,0.011409999999999832,0.0022354119679976023,0.016000000000000264,0.015956500000000248,30
7,60064212,2,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
7,60064212,2,16,268435456,0.3,0.06745000000000073,0.0794999999999994,0.008516666666666813,0.002152956623395513,0.012750000000000365,0.012634000000000362,30
7,60064212,2,16,268435456,0.5,0.06055000000000122,0.07370000000000004,0.007955000000000162,0.001417353754948506,0.011650000000000108,0.01149050000000008,30
7,60064212,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
7,60064212,4,16,268435456,0.3,0.05330000000000101,0.04470000000000077,0.006840000000000127,0.0010299999999999843,0.008699999999999947,0.008685499999999947,30
7,60064212,4,16,268435456,0.5,0.06005000000000121,0.045000000000000775,0.007693333333333485,0.0014202542808321838,0.010950000000000052,0.01092100000000005,30
7,60064212,8,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
7,60064212,8,16,268435456,0.3,0.046700000000000824,0.035950000000000516,0.005990000000000105,0.0006801225379787536,0.006800000000000082,0.0067855000000000805,30
7,60064212,8,16,268435456,0.5,0.05350000000000102,0.034150000000000465,0.006875000000000128,0.000993373880604223,0.00800000000000023,0.00800000000000023,30
8,70064213,1,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
8,70064213,1,16,268435456,0.3,0.08099999999999924,0.0913999999999981,0.010399999999999942,0.002287720845441153,0.014899999999998359,0.014899999999998359,30
8,70064213,1,16,268435456,0.5,0.08099999999999924,0.0967499999999975,0.010598333333333253,0.001692113241548039,0.013200000000000378,0.01318550000000011,30
8,70064213,2,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
9,80064214,1,16,268435456,0.0,0.04050000000000065,0.04295000000000072,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
9,80064214,1,16,268435456,0.3,0.08484999999999882,0.08259999999999906,0.010844999999999893,0.0030292559592524208,0.016199999999999264,0.01617099999999925,30
9,80064214,1,16,268435456,0.5,0.09344999999999787,0.10454999999999665,0.011939999999999775,0.003300868572562842,0.01845000000000053,0.018247000000000523,30
9,80064214,2,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
9,80064214,2,16,268435456,0.3,0.059000000000001177,0.05400000000000103,0.007566666666666814,0.0014238055422782455,0.010299999999999965,0.010299999999999965,30
9,80064214,2,16,268435456,0.5,0.06455000000000105,0.08664999999999862,0.008593333333333475,0.0014797372139073051,0.011700000000000065,0.011685500000000067,30
9,80064214,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
