run,seed,ring_size,affected_fraction,method,completion_time_s,final_k_mean,final_k_max
228,2270052193,16,0.1,adaptive,0.021500000000000102,1.0,1
228,2270052193,16,0.3,adaptive,0.030650000000000364,1.1875,3
228,2270052193,16,0.5,adaptive,0.0423500000000007,1.375,4
228,2270052193,32,0.0,adaptive,0.021500000000000102,1.0,1
228,2270052193,32,0.1,adaptive,0.021500000000000102,1.0,1
228,2270052193,32,0.3,adaptive,0.037000000000000546,1.28125,4
228,2270052193,32,0.5,adaptive,0.05170000000000097,1.3125,4
229,2280052194,16,0.0,adaptive,0.021500000000000102,1.0,1
229,2280052194,16,0.1,adaptive,0.0318000000000004,1.1875,4
229,2280052194,16,0.3,adaptive,0.03715000000000055,1.375,4
229,2280052194,16,0.5,adaptive,0.03915000000000061,1.1875,4
229,2280052194,32,0.0,adaptive,0.021500000000000102,1.0,1
229,2280052194,32,0.1,adaptive,0.0318000000000004,1.125,4
229,2280052194,32,0.3,adaptive,0.042500000000000704,1.25,4
229,2280052194,32,0.5,adaptive,0.04020000000000064,1.28125,4
230,2290052195,16,0.0,adaptive,0.021500000000000102,1.0,1
230,2290052195,16,0.1,adaptive,0.021500000000000102,1.0,1
230,2290052195,16,0.3,adaptive,0.03250000000000042,1.25,3
230,2290052195,16,0.5,adaptive,0.0493500000000009,1.375,4
230,2290052195,32,0.0,adaptive,0.021500000000000102,1.0,1
230,2290052195,32,0.1,adaptive,0.041150000000000665,1.09375,4
230,2290052195,32,0.3,adaptive,0.03220000000000041,1.15625,4
230,2290052195,32,0.5,adaptive,0.04055000000000065,1.375,4
231,2300052196,16,0.0,adaptive,0.021500000000000102,1.0,1
231,2300052196,16,0.1,adaptive,0.02665000000000025,1.125,3
231,2300052196,16,0.3,adaptive,0.021500000000000102,1.0,1
231,2300052196,16,0.5,adaptive,0.04715000000000084,1.3125,4
231,2300052196,32,0.0,adaptive,0.021500000000000102,1.0,1
231,2300052196,32,0.1,adaptive,0.021500000000000102,1.0,1
231,2300052196,32,0.3,adaptive,0.044950000000000774,1.09375,4
231,2300052196,32,0.5,adaptive,0.04560000000000079,1.3125,4
233,2320052198,16,0.0,adaptive,0.021500000000000102,1.0,1
233,2320052198,16,0.1,adaptive,0.021500000000000102,1.0,1
233,2320052198,16,0.3,adaptive,0.03265000000000042,1.1875,4
233,2320052198,16,0.5,adaptive,0.034150000000000465,1.3125,4
233,2320052198,32,0.0,adaptive,0.021500000000000102,1.0,1
233,2320052198,32,0.1,adaptive,0.021500000000000102,1.0,1
233,2320052198,32,0.3,adaptive,0.04450000000000076,1.28125,4
233,2320052198,32,0.5,adaptive,0.04970000000000091,1.34375,4
232,2310052197,16,0.0,adaptive,0.021500000000000102,1.0,1
232,2310052197,16,0.1,adaptive,0.021500000000000102,1.0,1
232,2310052197,16,0.3,adaptive,0.02950000000000033,1.125,3
232,2310052197,16,0.5,adaptive,0.03575000000000051,1.375,4
232,2310052197,32,0.0,adaptive,0.021500000000000102,1.0,1
232,2310052197,32,0.1,adaptive,0.021500000000000102,1.0,1
232,2310052197,32,0.3,adaptive,0.04305000000000072,1.15625,4
232,2310052197,32,0.5,adaptive,0.048800000000000884,1.34375,4
234,2330052199,16,0.0,adaptive,0.021500000000000102,1.0,1
234,2330052199,16,0.1,adaptive,0.029900000000000343,1.125,3
234,2330052199,16,0.3,adaptive,0.030700000000000366,1.25,3
234,2330052199,16,0.5,adaptive,0.026050000000000233,1.0625,2
234,2330052199,32,0.0,adaptive,0.021500000000000102,1.0,1
234,2330052199,32,0.1,adaptive,0.021500000000000102,1.0,1
234,2330052199,32,0.3,adaptive,0.03635000000000053,1.15625,4
234,2330052199,32,0.5,adaptive,0.030700000000000366,1.09375,3
235,2340052200,16,0.0,adaptive,0.021500000000000102,1.0,1
235,2340052200,16,0.1,adaptive,0.021500000000000102,1.0,1
235,2340052200,16,0.3,adaptive,0.03825000000000058,1.1875,4
235,2340052200,16,0.5,adaptive,0.03145000000000039,1.1875,4
235,2340052200,32,0.0,adaptive,0.021500000000000102,1.0,1
235,2340052200,32,0.1,adaptive,0.029000000000000317,1.0625,3
235,2340052200,32,0.3,adaptive,0.026550000000000247,1.0625,3
235,2340052200,32,0.5,adaptive,0.043950000000000745,1.34375,4
238,2370052203,16,0.0,adaptive,0.021500000000000102,1.0,1
238,2370052203,16,0.1,adaptive,0.027100000000000263,1.0,1
238,2370052203,16,0.3,adaptive,0.02590000000000023,1.125,3
238,2370052203,16,0.5,adaptive,0.027450000000000273,1.25,3
238,2370052203,32,0.0,adaptive,0.021500000000000102,1.0,1
238,2370052203,32,0.1,adaptive,0.021500000000000102,1.0,1
238,2370052203,32,0.3,adaptive,0.04135000000000067,1.15625,4
238,2370052203,32,0.5,adaptive,0.03750000000000056,1.1875,4
237,2360052202,16,0.0,adaptive,0.021500000000000102,1.0,1
237,2360052202,16,0.1,adaptive,0.021500000000000102,1.0,1
237,2360052202,16,0.3,adaptive,0.022050000000000118,1.0,1
237,2360052202,16,0.5,adaptive,0.039750000000000625,1.375,4
237,2360052202,32,0.0,adaptive,0.021500000000000102,1.0,1
237,2360052202,32,0.1,adaptive,0.023300000000000154,1.03125,2
237,2360052202,32,0.3,adaptive,0.03680000000000054,1.25,4
237,2360052202,32,0.5,adaptive,0.039750000000000625,1.28125,4
236,2350052201,16,0.0,adaptive,0.021500000000000102,1.0,1
236,2350052201,16,0.1,adaptive,0.021500000000000102,1.0,1
236,2350052201,16,0.3,adaptive,0.04375000000000074,1.1875,4
236,2350052201,16,0.5,adaptive,0.03565000000000051,1.1875,4
236,2350052201,32,0.0,adaptive,0.021500000000000102,1.0,1
236,2350052201,32,0.1,adaptive,0.027100000000000263,1.0625,3
236,2350052201,32,0.3,adaptive,0.026100000000000234,1.0625,3
236,2350052201,32,0.5,adaptive,0.04300000000000072,1.34375,4
239,2380052204,16,0.0,adaptive,0.021500000000000102,1.0,1
239,2380052204,16,0.1,adaptive,0.021500000000000102,1.0,1
239,2380052204,16,0.3,adaptive,0.02460000000000019,1.125,3
239,2380052204,16,0.5,adaptive,0.03220000000000041,1.1875,3
239,2380052204,32,0.0,adaptive,0.021500000000000102,1.0,1
239,2380052204,32,0.1,adaptive,0.029600000000000334,1.125,3
239,2380052204,32,0.3,adaptive,0.030950000000000373,1.15625,4
239,2380052204,32,0.5,adaptive,0.04555000000000079,1.25,4
240,2390052205,16,0.0,adaptive,0.021500000000000102,1.0,1
240,2390052205,16,0.1,adaptive,0.021500000000000102,1.0,1
240,2390052205,16,0.3,adaptive,0.021500000000000102,1.0,1
240,2390052205,16,0.5,adaptive,0.029250000000000324,1.25,3
240,2390052205,32,0.0,adaptive,0.021500000000000102,1.0,1
240,2390052205,32,0.1,adaptive,0.021500000000000102,1.0,1
240,2390052205,32,0.3,adaptive,0.03580000000000051,1.09375,4
240,2390052205,32,0.5,adaptive,0.034200000000000466,1.1875,4
241,2400052206,16,0.0,adaptive,0.021500000000000102,1.0,1
241,2400052206,16,0.1,adaptive,0.021500000000000102,1.0,1
241,2400052206,16,0.3,adaptive,0.03505000000000049,1.1875,4
241,2400052206,16,0.5,adaptive,0.03300000000000043,1.1875,4
241,2400052206,32,0.0,adaptive,0.021500000000000102,1.0,1
241,2400052206,32,0.1,adaptive,0.021500000000000102,1.0,1
241,2400052206,32,0.3,adaptive,0.04490000000000077,1.15625,4
241,2400052206,32,0.5,adaptive,0.022050000000000118,1.0,1
242,2410052207,16,0.0,adaptive,0.021500000000000102,1.0,1
242,2410052207,16,0.1,adaptive,0.02975000000000034,1.125,3
242,2410052207,16,0.3,adaptive,0.021500000000000102,1.0,1
242,2410052207,16,0.5,adaptive,0.038000000000000575,1.375,4
242,2410052207,32,0.0,adaptive,0.021500000000000102,1.0,1
242,2410052207,32,0.1,adaptive,0.04300000000000072,1.15625,4
242,2410052207,32,0.3,adaptive,0.021500000000000102,1.0,1
242,2410052207,32,0.5,adaptive,0.034150000000000465,1.25,4
243,2420052208,16,0.0,adaptive,0.021500000000000102,1.0,1
243,2420052208,16,0.1,adaptive,0.021500000000000102,1.0,1
243,2420052208,16,0.3,adaptive,0.03440000000000047,1.1875,4
243,2420052208,16,0.5,adaptive,0.02770000000000028,1.125,3
243,2420052208,32,0.0,adaptive,0.021500000000000102,1.0,1
243,2420052208,32,0.1,adaptive,0.03720000000000055,1.09375,4
243,2420052208,32,0.3,adaptive,0.0353000000000005,1.3125,4
243,2420052208,32,0.5,adaptive,0.03965000000000062,1.21875,4
244,2430052209,16,0.0,adaptive,0.021500000000000102,1.0,1
244,2430052209,16,0.1,adaptive,0.028550000000000304,1.125,3
244,2430052209,16,0.3,adaptive,0.03230000000000041,1.1875,4
244,2430052209,16,0.5,adaptive,0.04335000000000073,1.375,4
244,2430052209,32,0.0,adaptive,0.021500000000000102,1.0,1
244,2430052209,32,0.1,adaptive,0.029600000000000334,1.125,3
244,2430052209,32,0.3,adaptive,0.02765000000000028,1.0625,3
244,2430052209,32,0.5,adaptive,0.035550000000000505,1.3125,4
246,2450052211,16,0.0,adaptive,0.021500000000000102,1.0,1
246,2450052211,16,0.1,adaptive,0.028900000000000314,1.0625,2
246,2450052211,16,0.3,adaptive,0.033500000000000446,1.1875,4
246,2450052211,16,0.5,adaptive,0.0353500000000005,1.3125,4
246,2450052211,32,0.0,adaptive,0.021500000000000102,1.0,1
246,2450052211,32,0.1,adaptive,0.038000000000000575,1.09375,4
246,2450052211,32,0.3,adaptive,0.0249000000000002,1.03125,2
246,2450052211,32,0.5,adaptive,0.0353500000000005,1.34375,4
245,2440052210,16,0.0,adaptive,0.021500000000000102,1.0,1
245,2440052210,16,0.1,adaptive,0.021500000000000102,1.0,1
245,2440052210,16,0.3,adaptive,0.03050000000000036,1.25,3
245,2440052210,16,0.5,adaptive,0.03410000000000046,1.3125,4
245,2440052210,32,0.0,adaptive,0.021500000000000102,1.0,1
245,2440052210,32,0.1,adaptive,0.021500000000000102,1.0,1
245,2440052210,32,0.3,adaptive,0.047050000000000834,1.21875,4
245,2440052210,32,0.5,adaptive,0.04305000000000072,1.15625,4
247,2460052212,16,0.0,adaptive,0.021500000000000102,1.0,1
247,2460052212,16,0.1,adaptive,0.021500000000000102,1.0,1
247,2460052212,16,0.3,adaptive,0.021500000000000102,1.0,1
247,2460052212,16,0.5,adaptive,0.038700000000000595,1.1875,4
247,2460052212,32,0.0,adaptive,0.021500000000000102,1.0,1
247,2460052212,32,0.1,adaptive,0.029900000000000343,1.0625,3
247,2460052212,32,0.3,adaptive,0.0318000000000004,1.09375,4
247,2460052212,32,0.5,adaptive,0.04555000000000079,1.1875,4
250,2490052215,16,0.0,adaptive,0.021500000000000102,1.0,1
250,2490052215,16,0.1,adaptive,0.027950000000000287,1.125,3
250,2490052215,16,0.3,adaptive,0.03215000000000041,1.125,3
250,2490052215,16,0.5,adaptive,0.041850000000000685,1.1875,4
250,2490052215,32,0.0,adaptive,0.021500000000000102,1.0,1
250,2490052215,32,0.1,adaptive,0.027950000000000287,1.09375,3
250,2490052215,32,0.3,adaptive,0.030700000000000366,1.09375,4
250,2490052215,32,0.5,adaptive,0.037350000000000556,1.25,4
248,2470052213,16,0.0,adaptive,0.021500000000000102,1.0,1
248,2470052213,16,0.1,adaptive,0.021500000000000102,1.0,1
248,2470052213,16,0.3,adaptive,0.05360000000000102,1.1875,4
248,2470052213,16,0.5,adaptive,0.04070000000000065,1.1875,4
248,2470052213,32,0.0,adaptive,0.021500000000000102,1.0,1
248,2470052213,32,0.1,adaptive,0.03015000000000035,1.0625,3
248,2470052213,32,0.3,adaptive,0.021500000000000102,1.0,1
248,2470052213,32,0.5,adaptive,0.040800000000000655,1.28125,4
249,2480052214,16,0.0,adaptive,0.021500000000000102,1.0,1
249,2480052214,16,0.1,adaptive,0.021500000000000102,1.0,1
249,2480052214,16,0.3,adaptive,0.028300000000000297,1.125,3
249,2480052214,16,0.5,adaptive,0.037000000000000546,1.1875,4
249,2480052214,32,0.0,adaptive,0.021500000000000102,1.0,1
249,2480052214,32,0.1,adaptive,0.021500000000000102,1.0,1
249,2480052214,32,0.3,adaptive,0.028300000000000297,1.0625,3
249,2480052214,32,0.5,adaptive,0.05190000000000097,1.25,4
251,2500052216,16,0.0,adaptive,0.021500000000000102,1.0,1
251,2500052216,16,0.1,adaptive,0.03480000000000048,1.3125,4
251,2500052216,16,0.3,adaptive,0.033450000000000445,1.1875,4
251,2500052216,16,0.5,adaptive,0.03230000000000041,1.1875,4
251,2500052216,32,0.0,adaptive,0.021500000000000102,1.0,1
251,2500052216,32,0.1,adaptive,0.03720000000000055,1.1875,4
251,2500052216,32,0.3,adaptive,0.035200000000000495,1.25,4
251,2500052216,32,0.5,adaptive,0.040450000000000645,1.1875,4
252,2510052217,16,0.0,adaptive,0.021500000000000102,1.0,1
252,2510052217,16,0.1,adaptive,0.021500000000000102,1.0,1
252,2510052217,16,0.3,adaptive,0.021500000000000102,1.0,1
252,2510052217,16,0.5,adaptive,0.039350000000000614,1.3125,4
252,2510052217,32,0.0,adaptive,0.021500000000000102,1.0,1
252,2510052217,32,0.1,adaptive,0.021500000000000102,1.0,1
252,2510052217,32,0.3,adaptive,0.033450000000000445,1.1875,4
252,2510052217,32,0.5,adaptive,0.03715000000000055,1.3125,4
253,2520052218,16,0.0,adaptive,0.021500000000000102,1.0,1
253,2520052218,16,0.1,adaptive,0.023450000000000158,1.125,3
253,2520052218,16,0.3,adaptive,0.04000000000000063,1.1875,4
253,2520052218,16,0.5,adaptive,0.03285000000000043,1.25,3
253,2520052218,32,0.0,adaptive,0.021500000000000102,1.0,1
253,2520052218,32,0.1,adaptive,0.03320000000000044,1.15625,3
253,2520052218,32,0.3,adaptive,0.03265000000000042,1.125,3
253,2520052218,32,0.5,adaptive,0.03960000000000062,1.21875,4
254,2530052219,16,0.0,adaptive,0.021500000000000102,1.0,1
254,2530052219,16,0.1,adaptive,0.021500000000000102,1.0,1
254,2530052219,16,0.3,adaptive,0.02905000000000032,1.125,3
254,2530052219,16,0.5,adaptive,0.038050000000000576,1.25,4
254,2530052219,32,0.0,adaptive,0.021500000000000102,1.0,1
254,2530052219,32,0.1,adaptive,0.021500000000000102,1.0,1
254,2530052219,32,0.3,adaptive,0.021500000000000102,1.0,1
254,2530052219,32,0.5,adaptive,0.04720000000000084,1.28125,4
255,2540052220,16,0.0,adaptive,0.021500000000000102,1.0,1
255,2540052220,16,0.1,adaptive,0.03015000000000035,1.125,3
255,2540052220,16,0.3,adaptive,0.030350000000000356,1.25,3
255,2540052220,16,0.5,adaptive,0.034150000000000465,1.1875,4
255,2540052220,32,0.0,adaptive,0.021500000000000102,1.0,1
255,2540052220,32,0.1,adaptive,0.03015000000000035,1.125,3
255,2540052220,32,0.3,adaptive,0.038350000000000585,1.15625,4
255,2540052220,32,0.5,adaptive,0.04280000000000071,1.25,4
256,2550052221,16,0.0,adaptive,0.021500000000000102,1.0,1
256,2550052221,16,0.1,adaptive,0.021500000000000102,1.0,1
256,2550052221,16,0.3,adaptive,0.034150000000000465,1.1875,4
256,2550052221,16,0.5,adaptive,0.03460000000000048,1.3125,4
256,2550052221,32,0.0,adaptive,0.021500000000000102,1.0,1
256,2550052221,32,0.1,adaptive,0.021500000000000102,1.0,1
256,2550052221,32,0.3,adaptive,0.034150000000000465,1.09375,4
256,2550052221,32,0.5,adaptive,0.03250000000000042,1.21875,4
257,2560052222,16,0.0,adaptive,0.021500000000000102,1.0,1
257,2560052222,16,0.1,adaptive,0.021500000000000102,1.0,1
257,2560052222,16,0.3,adaptive,0.03985000000000063,1.3125,4
257,2560052222,16,0.5,adaptive,0.03265000000000042,1.1875,3
257,2560052222,32,0.0,adaptive,0.021500000000000102,1.0,1
257,2560052222,32,0.1,adaptive,0.021500000000000102,1.0,1
257,2560052222,32,0.3,adaptive,0.03860000000000059,1.25,4
257,2560052222,32,0.5,adaptive,0.03225000000000041,1.125,4
258,2570052223,16,0.0,adaptive,0.021500000000000102,1.0,1
258,2570052223,16,0.1,adaptive,0.021500000000000102,1.0,1
258,2570052223,16,0.3,adaptive,0.03265000000000042,1.1875,4
258,2570052223,16,0.5,adaptive,0.03015000000000035,1.125,3
258,2570052223,32,0.0,adaptive,0.021500000000000102,1.0,1
258,2570052223,32,0.1,adaptive,0.044950000000000774,1.125,4
258,2570052223,32,0.3,adaptive,0.033850000000000456,1.28125,4
258,2570052223,32,0.5,adaptive,0.03015000000000035,1.125,3
259,2580052224,16,0.0,adaptive,0.021500000000000102,1.0,1
259,2580052224,16,0.1,adaptive,0.021500000000000102,1.0,1
259,2580052224,16,0.3,adaptive,0.035600000000000506,1.3125,4
259,2580052224,16,0.5,adaptive,0.03085000000000037,1.1875,4
259,2580052224,32,0.0,adaptive,0.021500000000000102,1.0,1
259,2580052224,32,0.1,adaptive,0.021500000000000102,1.0,1
259,2580052224,32,0.3,adaptive,0.03745000000000056,1.15625,4
259,2580052224,32,0.5,adaptive,0.03335000000000044,1.1875,4
260,2590052225,16,0.0,adaptive,0.021500000000000102,1.0,1
260,2590052225,16,0.1,adaptive,0.021500000000000102,1.0,1
260,2590052225,16,0.3,adaptive,0.029300000000000326,1.125,3
260,2590052225,16,0.5,adaptive,0.034900000000000486,1.25,3
260,2590052225,32,0.0,adaptive,0.021500000000000102,1.0,1
260,2590052225,32,0.1,adaptive,0.026500000000000246,1.0625,3
260,2590052225,32,0.3,adaptive,0.03985000000000063,1.1875,4
260,2590052225,32,0.5,adaptive,0.03605000000000052,1.28125,4
261,2600052226,16,0.0,adaptive,0.021500000000000102,1.0,1
261,2600052226,16,0.1,adaptive,0.021500000000000102,1.0,1
261,2600052226,16,0.3,adaptive,0.029900000000000343,1.125,3
261,2600052226,16,0.5,adaptive,0.03510000000000049,1.3125,4
261,2600052226,32,0.0,adaptive,0.021500000000000102,1.0,1
261,2600052226,32,0.1,adaptive,0.026150000000000236,1.0625,3
261,2600052226,32,0.3,adaptive,0.029200000000000323,1.0625,3
261,2600052226,32,0.5,adaptive,0.044600000000000764,1.3125,4
262,2610052227,16,0.0,adaptive,0.021500000000000102,1.0,1
262,2610052227,16,0.1,adaptive,0.021500000000000102,1.0,1
262,2610052227,16,0.3,adaptive,0.02425000000000018,1.0,1
262,2610052227,16,0.5,adaptive,0.036650000000000536,1.1875,4
262,2610052227,32,0.0,adaptive,0.021500000000000102,1.0,1
262,2610052227,32,0.1,adaptive,0.02905000000000032,1.0625,3
262,2610052227,32,0.3,adaptive,0.033150000000000436,1.15625,4
262,2610052227,32,0.5,adaptive,0.04070000000000065,1.1875,4
263,2620052228,16,0.0,adaptive,0.021500000000000102,1.0,1
263,2620052228,16,0.1,adaptive,0.021500000000000102,1.0,1
263,2620052228,16,0.3,adaptive,0.021500000000000102,1.0,1
263,2620052228,16,0.5,adaptive,0.04100000000000066,1.1875,4
263,2620052228,32,0.0,adaptive,0.021500000000000102,1.0,1
263,2620052228,32,0.1,adaptive,0.021500000000000102,1.0,1
263,2620052228,32,0.3,adaptive,0.037250000000000554,1.15625,4
263,2620052228,32,0.5,adaptive,0.04385000000000074,1.28125,4
264,2630052229,16,0.0,adaptive,0.021500000000000102,1.0,1
264,2630052229,16,0.1,adaptive,0.021500000000000102,1.0,1
264,2630052229,16,0.3,adaptive,0.024100000000000177,1.0625,2
264,2630052229,16,0.5,adaptive,0.029200000000000323,1.125,3
264,2630052229,32,0.0,adaptive,0.021500000000000102,1.0,1
264,2630052229,32,0.1,adaptive,0.03820000000000058,1.125,4
264,2630052229,32,0.3,adaptive,0.036900000000000543,1.125,4
264,2630052229,32,0.5,adaptive,0.031750000000000396,1.125,3
266,2650052231,16,0.0,adaptive,0.021500000000000102,1.0,1
266,2650052231,16,0.1,adaptive,0.021500000000000102,1.0,1
266,2650052231,16,0.3,adaptive,0.030050000000000347,1.125,3
266,2650052231,16,0.5,adaptive,0.0353000000000005,1.3125,4
266,2650052231,32,0.0,adaptive,0.021500000000000102,1.0,1
266,2650052231,32,0.1,adaptive,0.021500000000000102,1.0,1
266,2650052231,32,0.3,adaptive,0.03360000000000045,1.25,3
266,2650052231,32,0.5,adaptive,0.03355000000000045,1.125,3
265,2640052230,16,0.0,adaptive,0.021500000000000102,1.0,1
265,2640052230,16,0.1,adaptive,0.028850000000000313,1.125,3
265,2640052230,16,0.3,adaptive,0.02915000000000032,1.25,3
265,2640052230,16,0.5,adaptive,0.034150000000000465,1.1875,4
265,2640052230,32,0.0,adaptive,0.021500000000000102,1.0,1
265,2640052230,32,0.1,adaptive,0.028850000000000313,1.0625,3
265,2640052230,32,0.3,adaptive,0.03285000000000043,1.15625,4
265,2640052230,32,0.5,adaptive,0.04965000000000091,1.28125,4
267,2660052232,16,0.0,adaptive,0.021500000000000102,1.0,1
267,2660052232,16,0.1,adaptive,0.021500000000000102,1.0,1
267,2660052232,16,0.3,adaptive,0.03020000000000035,1.125,3
267,2660052232,16,0.5,adaptive,0.043200000000000724,1.25,4
267,2660052232,32,0.0,adaptive,0.021500000000000102,1.0,1
267,2660052232,32,0.1,adaptive,0.021500000000000102,1.0,1
267,2660052232,32,0.3,adaptive,0.03645000000000053,1.15625,4
267,2660052232,32,0.5,adaptive,0.037650000000000565,1.25,4
268,2670052233,16,0.0,adaptive,0.021500000000000102,1.0,1
268,2670052233,16,0.1,adaptive,0.021500000000000102,1.0,1
268,2670052233,16,0.3,adaptive,0.021500000000000102,1.0,1
268,2670052233,16,0.5,adaptive,0.022050000000000118,1.0,1
268,2670052233,32,0.0,adaptive,0.021500000000000102,1.0,1
268,2670052233,32,0.1,adaptive,0.021500000000000102,1.0,1
268,2670052233,32,0.3,adaptive,0.038000000000000575,1.125,4
268,2670052233,32,0.5,adaptive,0.04210000000000069,1.28125,4
269,2680052234,16,0.0,adaptive,0.021500000000000102,1.0,1
269,2680052234,16,0.1,adaptive,0.03325000000000044,1.1875,4
269,2680052234,16,0.3,adaptive,0.0353000000000005,1.375,4
269,2680052234,16,0.5,adaptive,0.029300000000000326,1.25,3
269,2680052234,32,0.0,adaptive,0.021500000000000102,1.0,1
269,2680052234,32,0.1,adaptive,0.021500000000000102,1.0,1
269,2680052234,32,0.3,adaptive,0.034150000000000465,1.1875,4
269,2680052234,32,0.5,adaptive,0.034500000000000475,1.15625,4
270,2690052235,16,0.0,adaptive,0.021500000000000102,1.0,1
270,2690052235,16,0.1,adaptive,0.021500000000000102,1.0,1
270,2690052235,16,0.3,adaptive,0.03715000000000055,1.1875,4
270,2690052235,16,0.5,adaptive,0.03330000000000044,1.1875,4
270,2690052235,32,0.0,adaptive,0.021500000000000102,1.0,1
270,2690052235,32,0.1,adaptive,0.02810000000000029,1.0625,3
270,2690052235,32,0.3,adaptive,0.03290000000000043,1.15625,4
270,2690052235,32,0.5,adaptive,0.036600000000000535,1.15625,4
271,2700052236,16,0.0,adaptive,0.021500000000000102,1.0,1
271,2700052236,16,0.1,adaptive,0.021500000000000102,1.0,1
271,2700052236,16,0.3,adaptive,0.03050000000000036,1.0625,2
271,2700052236,16,0.5,adaptive,0.039000000000000604,1.375,4
271,2700052236,32,0.0,adaptive,0.021500000000000102,1.0,1
271,2700052236,32,0.1,adaptive,0.03120000000000038,1.0625,3
271,2700052236,32,0.3,adaptive,0.021500000000000102,1.0,1
271,2700052236,32,0.5,adaptive,0.039000000000000604,1.125,4
273,2720052238,16,0.0,adaptive,0.021500000000000102,1.0,1
273,2720052238,16,0.1,adaptive,0.021500000000000102,1.0,1
273,2720052238,16,0.3,adaptive,0.03775000000000057,1.375,4
273,2720052238,16,0.5,adaptive,0.022050000000000118,1.0,1
273,2720052238,32,0.0,adaptive,0.021500000000000102,1.0,1
273,2720052238,32,0.1,adaptive,0.021500000000000102,1.0,1
273,2720052238,32,0.3,adaptive,0.03955000000000062,1.375,4
273,2720052238,32,0.5,adaptive,0.029550000000000333,1.125,3
272,2710052237,16,0.0,adaptive,0.021500000000000102,1.0,1
272,2710052237,16,0.1,adaptive,0.031100000000000377,1.125,3
272,2710052237,16,0.3,adaptive,0.03780000000000057,1.1875,4
272,2710052237,16,0.5,adaptive,0.047400000000000844,1.1875,4
272,2710052237,32,0.0,adaptive,0.021500000000000102,1.0,1
272,2710052237,32,0.1,adaptive,0.034200000000000466,1.09375,4
272,2710052237,32,0.3,adaptive,0.040750000000000654,1.25,4
272,2710052237,32,0.5,adaptive,0.05135000000000096,1.1875,4
274,2730052239,16,0.0,adaptive,0.021500000000000102,1.0,1
274,2730052239,16,0.1,adaptive,0.026750000000000253,1.125,3
274,2730052239,16,0.3,adaptive,0.021500000000000102,1.0,1
274,2730052239,16,0.5,adaptive,0.021500000000000102,1.0,1
274,2730052239,32,0.0,adaptive,0.021500000000000102,1.0,1
274,2730052239,32,0.1,adaptive,0.021500000000000102,1.0,1
274,2730052239,32,0.3,adaptive,0.036650000000000536,1.09375,4
274,2730052239,32,0.5,adaptive,0.03790000000000057,1.25,4
275,2740052240,16,0.0,adaptive,0.021500000000000102,1.0,1
275,2740052240,16,0.1,adaptive,0.021500000000000102,1.0,1
275,2740052240,16,0.3,adaptive,0.03495000000000049,1.3125,4
275,2740052240,16,0.5,adaptive,0.0459000000000008,1.375,4
275,2740052240,32,0.0,adaptive,0.021500000000000102,1.0,1
275,2740052240,32,0.1,adaptive,0.030350000000000356,1.0625,3
275,2740052240,32,0.3,adaptive,0.0459500000000008,1.1875,4
275,2740052240,32,0.5,adaptive,0.03685000000000054,1.34375,4
276,2750052241,16,0.0,adaptive,0.021500000000000102,1.0,1
276,2750052241,16,0.1,adaptive,0.021500000000000102,1.0,1
276,2750052241,16,0.3,adaptive,0.03585000000000051,1.1875,4
276,2750052241,16,0.5,adaptive,0.040450000000000645,1.3125,4
276,2750052241,32,0.0,adaptive,0.021500000000000102,1.0,1
276,2750052241,32,0.1,adaptive,0.021500000000000102,1.0,1
276,2750052241,32,0.3,adaptive,0.03585000000000051,1.125,4
276,2750052241,32,0.5,adaptive,0.027200000000000266,1.125,3
277,2760052242,16,0.0,adaptive,0.021500000000000102,1.0,1
277,2760052242,16,0.1,adaptive,0.032450000000000416,1.1875,4
277,2760052242,16,0.3,adaptive,0.02555000000000022,1.125,3
277,2760052242,16,0.5,adaptive,0.03365000000000045,1.1875,3
277,2760052242,32,0.0,adaptive,0.021500000000000102,1.0,1
277,2760052242,32,0.1,adaptive,0.021500000000000102,1.0,1
277,2760052242,32,0.3,adaptive,0.03020000000000035,1.125,3
277,2760052242,32,0.5,adaptive,0.04190000000000069,1.21875,4
278,2770052243,16,0.0,adaptive,0.021500000000000102,1.0,1
278,2770052243,16,0.1,adaptive,0.021500000000000102,1.0,1
278,2770052243,16,0.3,adaptive,0.021500000000000102,1.0,1
278,2770052243,16,0.5,adaptive,0.03855000000000059,1.375,4
278,2770052243,32,0.0,adaptive,0.021500000000000102,1.0,1
278,2770052243,32,0.1,adaptive,0.021500000000000102,1.0,1
278,2770052243,32,0.3,adaptive,0.03125000000000038,1.09375,4
278,2770052243,32,0.5,adaptive,0.03465000000000048,1.25,4
279,2780052244,16,0.0,adaptive,0.021500000000000102,1.0,1
279,2780052244,16,0.1,adaptive,0.033800000000000455,1.1875,4
279,2780052244,16,0.3,adaptive,0.027850000000000284,1.125,3
279,2780052244,16,0.5,adaptive,0.02950000000000033,1.125,3
279,2780052244,32,0.0,adaptive,0.021500000000000102,1.0,1
279,2780052244,32,0.1,adaptive,0.021500000000000102,1.0,1
279,2780052244,32,0.3,adaptive,0.053750000000001026,1.1875,4
279,2780052244,32,0.5,adaptive,0.021500000000000102,1.0,1
280,2790052245,16,0.0,adaptive,0.021500000000000102,1.0,1
280,2790052245,16,0.1,adaptive,0.021500000000000102,1.0,1
280,2790052245,16,0.3,adaptive,0.0353500000000005,1.375,4
