run,k,affected_fraction,completion_time_s
94,4,0.0,0.021500000000000102
94,8,0.0,0.021500000000000102
95,1,0.0,0.021500000000000102
95,2,0.0,0.021500000000000102
95,4,0.0,0.021500000000000102
95,8,0.0,0.021500000000000102
96,1,0.0,0.04295000000000072
96,2,0.0,0.03225000000000041
96,4,0.0,0.021500000000000102
96,8,0.0,0.021500000000000102
97,1,0.0,0.021500000000000102
97,2,0.0,0.021500000000000102
97,4,0.0,0.021500000000000102
97,8,0.0,0.021600000000000105
98,1,0.0,0.021500000000000102
98,2,0.0,0.021500000000000102
98,4,0.0,0.021500000000000102
98,8,0.0,0.021500000000000102
99,1,0.0,0.04295000000000072
99,2,0.0,0.03225000000000041
99,4,0.0,0.021500000000000102
99,8,0.0,0.021500000000000102
100,1,0.0,0.04295000000000072
100,2,0.0,0.021500000000000102
100,4,0.0,0.021500000000000102
100,8,0.0,0.021500000000000102
101,1,0.0,0.021500000000000102
101,2,0.0,0.021500000000000102
101,4,0.0,0.021500000000000102
101,8,0.0,0.021500000000000102
102,1,0.0,0.04295000000000072
102,2,0.0,0.021500000000000102
102,4,0.0,0.021500000000000102
102,8,0.0,0.021500000000000102
103,1,0.0,0.04295000000000072
103,2,0.0,0.021500000000000102
103,4,0.0,0.021500000000000102
103,8,0.0,0.021500000000000102
104,1,0.0,0.04295000000000072
104,2,0.0,0.021500000000000102
104,4,0.0,0.021500000000000102
104,8,0.0,0.021500000000000102
105,1,0.0,0.021500000000000102
105,2,0.0,0.021500000000000102
105,4,0.0,0.021500000000000102
105,8,0.0,0.021500000000000102
106,1,0.0,0.021500000000000102
106,2,0.0,0.021500000000000102
106,4,0.0,0.021500000000000102
106,8,0.0,0.021500000000000102
107,1,0.0,0.06925000000000053
107,2,0.0,0.036650000000000536
107,4,0.0,0.02450000000000019
107,8,0.0,0.021900000000000114
108,1,0.0,0.021500000000000102
108,2,0.0,0.021500000000000102
108,4,0.0,0.021500000000000102
108,8,0.0,0.021500000000000102
109,1,0.0,0.021500000000000102
109,2,0.0,0.021500000000000102
109,4,0.0,0.021500000000000102
109,8,0.0,0.021500000000000102
110,1,0.0,0.04295000000000072
110,2,0.0,0.021500000000000102
110,4,0.0,0.021500000000000102
110,8,0.0,0.021500000000000102
111,1,0.0,0.021500000000000102
111,2,0.0,0.021500000000000102
111,4,0.0,0.021500000000000102
111,8,0.0,0.021500000000000102
112,1,0.0,0.021500000000000102
112,2,0.0,0.021500000000000102
112,4,0.0,0.021500000000000102
