pair_id,arm_id,sample_id,family,runner,policy,placement_policy,fabric,ring_size,k,affected_fraction,congestion_model,arrival_rate_fps,frozen_method,legacy_time_s,maxmin_time_s,maxmin_over_legacy,maxmin_delta_pct,campaign_use
a029_equal_3tier_os4_p16_k16__s095,equal_3tier_os4_p16_k16,95,static_split,simple,equal,,3tier_os4,16,16,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a029_equal_3tier_os4_p16_k16__s096,equal_3tier_os4_p16_k16,96,static_split,simple,equal,,3tier_os4,16,16,,,,,0.006749999999999987,0.006749999999999987,1.0,0.0,paired_n100_revalidation
a029_equal_3tier_os4_p16_k16__s097,equal_3tier_os4_p16_k16,97,static_split,simple,equal,,3tier_os4,16,16,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a029_equal_3tier_os4_p16_k16__s098,equal_3tier_os4_p16_k16,98,static_split,simple,equal,,3tier_os4,16,16,,,,,0.006749999999999987,0.006749999999999987,1.0,0.0,paired_n100_revalidation
a029_equal_3tier_os4_p16_k16__s099,equal_3tier_os4_p16_k16,99,static_split,simple,equal,,3tier_os4,16,16,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s000,equal_3tier_os4_p16_k32,0,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s001,equal_3tier_os4_p16_k32,1,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s002,equal_3tier_os4_p16_k32,2,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s003,equal_3tier_os4_p16_k32,3,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s004,equal_3tier_os4_p16_k32,4,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s005,equal_3tier_os4_p16_k32,5,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s006,equal_3tier_os4_p16_k32,6,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s007,equal_3tier_os4_p16_k32,7,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s008,equal_3tier_os4_p16_k32,8,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s009,equal_3tier_os4_p16_k32,9,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s010,equal_3tier_os4_p16_k32,10,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s011,equal_3tier_os4_p16_k32,11,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s012,equal_3tier_os4_p16_k32,12,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s013,equal_3tier_os4_p16_k32,13,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s014,equal_3tier_os4_p16_k32,14,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s015,equal_3tier_os4_p16_k32,15,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s016,equal_3tier_os4_p16_k32,16,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s017,equal_3tier_os4_p16_k32,17,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s018,equal_3tier_os4_p16_k32,18,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s019,equal_3tier_os4_p16_k32,19,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s020,equal_3tier_os4_p16_k32,20,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s021,equal_3tier_os4_p16_k32,21,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s022,equal_3tier_os4_p16_k32,22,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s023,equal_3tier_os4_p16_k32,23,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s024,equal_3tier_os4_p16_k32,24,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s025,equal_3tier_os4_p16_k32,25,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s026,equal_3tier_os4_p16_k32,26,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s027,equal_3tier_os4_p16_k32,27,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s028,equal_3tier_os4_p16_k32,28,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s029,equal_3tier_os4_p16_k32,29,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s030,equal_3tier_os4_p16_k32,30,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s031,equal_3tier_os4_p16_k32,31,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s032,equal_3tier_os4_p16_k32,32,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s033,equal_3tier_os4_p16_k32,33,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s034,equal_3tier_os4_p16_k32,34,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s035,equal_3tier_os4_p16_k32,35,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s036,equal_3tier_os4_p16_k32,36,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s037,equal_3tier_os4_p16_k32,37,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s038,equal_3tier_os4_p16_k32,38,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s039,equal_3tier_os4_p16_k32,39,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s040,equal_3tier_os4_p16_k32,40,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s041,equal_3tier_os4_p16_k32,41,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s042,equal_3tier_os4_p16_k32,42,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s043,equal_3tier_os4_p16_k32,43,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s044,equal_3tier_os4_p16_k32,44,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s045,equal_3tier_os4_p16_k32,45,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s046,equal_3tier_os4_p16_k32,46,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s047,equal_3tier_os4_p16_k32,47,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s048,equal_3tier_os4_p16_k32,48,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s049,equal_3tier_os4_p16_k32,49,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s050,equal_3tier_os4_p16_k32,50,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s051,equal_3tier_os4_p16_k32,51,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s052,equal_3tier_os4_p16_k32,52,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s053,equal_3tier_os4_p16_k32,53,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s054,equal_3tier_os4_p16_k32,54,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s055,equal_3tier_os4_p16_k32,55,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s056,equal_3tier_os4_p16_k32,56,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s057,equal_3tier_os4_p16_k32,57,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s058,equal_3tier_os4_p16_k32,58,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s059,equal_3tier_os4_p16_k32,59,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s060,equal_3tier_os4_p16_k32,60,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s061,equal_3tier_os4_p16_k32,61,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s062,equal_3tier_os4_p16_k32,62,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s063,equal_3tier_os4_p16_k32,63,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s064,equal_3tier_os4_p16_k32,64,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s065,equal_3tier_os4_p16_k32,65,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s066,equal_3tier_os4_p16_k32,66,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s067,equal_3tier_os4_p16_k32,67,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s068,equal_3tier_os4_p16_k32,68,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s069,equal_3tier_os4_p16_k32,69,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s070,equal_3tier_os4_p16_k32,70,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s071,equal_3tier_os4_p16_k32,71,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s072,equal_3tier_os4_p16_k32,72,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s073,equal_3tier_os4_p16_k32,73,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s074,equal_3tier_os4_p16_k32,74,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s075,equal_3tier_os4_p16_k32,75,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s076,equal_3tier_os4_p16_k32,76,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s077,equal_3tier_os4_p16_k32,77,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s078,equal_3tier_os4_p16_k32,78,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s079,equal_3tier_os4_p16_k32,79,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s080,equal_3tier_os4_p16_k32,80,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s081,equal_3tier_os4_p16_k32,81,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s082,equal_3tier_os4_p16_k32,82,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s083,equal_3tier_os4_p16_k32,83,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s084,equal_3tier_os4_p16_k32,84,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s085,equal_3tier_os4_p16_k32,85,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s086,equal_3tier_os4_p16_k32,86,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s087,equal_3tier_os4_p16_k32,87,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s088,equal_3tier_os4_p16_k32,88,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s089,equal_3tier_os4_p16_k32,89,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s090,equal_3tier_os4_p16_k32,90,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s091,equal_3tier_os4_p16_k32,91,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s092,equal_3tier_os4_p16_k32,92,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s093,equal_3tier_os4_p16_k32,93,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s094,equal_3tier_os4_p16_k32,94,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s095,equal_3tier_os4_p16_k32,95,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s096,equal_3tier_os4_p16_k32,96,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s097,equal_3tier_os4_p16_k32,97,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s098,equal_3tier_os4_p16_k32,98,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a030_equal_3tier_os4_p16_k32__s099,equal_3tier_os4_p16_k32,99,static_split,simple,equal,,3tier_os4,16,32,,,,,0.005399999999999995,0.005399999999999995,1.0,0.0,paired_n100_revalidation
a031_equal_3tier_os4_p64_k1__s000,equal_3tier_os4_p64_k1,0,static_split,simple,equal,,3tier_os4,64,1,,,,,0.04295000000000072,0.04295000000000072,1.0,0.0,paired_n100_revalidation
a031_equal_3tier_os4_p64_k1__s001,equal_3tier_os4_p64_k1,1,static_split,simple,equal,,3tier_os4,64,1,,,,,0.04295000000000072,0.04295000000000072,1.0,0.0,paired_n100_revalidation
a031_equal_3tier_os4_p64_k1__s002,equal_3tier_os4_p64_k1,2,static_split,simple,equal,,3tier_os4,64,1,,,,,0.04295000000000072,0.04295000000000072,1.0,0.0,paired_n100_revalidation
a031_equal_3tier_os4_p64_k1__s003,equal_3tier_os4_p64_k1,3,static_split,simple,equal,,3tier_os4,64,1,,,,,0.04295000000000072,0.04295000000000072,1.0,0.0,paired_n100_revalidation
a031_equal_3tier_os4_p64_k1__s004,equal_3tier_os4_p64_k1,4,static_split,simple,equal,,3tier_os4,64,1,,,,,0.04295000000000072,0.04295000000000072,1.0,0.0,paired_n100_revalidation
a031_equal_3tier_os4_p64_k1__s005,equal_3tier_os4_p64_k1,5,static_split,simple,equal,,3tier_os4,64,1,,,,,0.04295000000000072,0.04295000000000072,1.0,0.0,paired_n100_revalidation
a031_equal_3tier_os4_p64_k1__s006,equal_3tier_os4_p64_k1,6,static_split,simple,equal,,3tier_os4,64,1,,,,,0.04295000000000072,0.04295000000000072,1.0,0.0,paired_n100_revalidation
