policy,seed,k,t
compact_pod,360,1,0.07604999999999978
compact_pod,360,8,0.028950000000000316
compact_pod,361,1,0.08019999999999933
compact_pod,361,8,0.026150000000000236
compact_pod,362,1,0.0849499999999988
compact_pod,362,8,0.026900000000000257
compact_pod,363,1,0.06290000000000123
compact_pod,363,8,0.027600000000000277
compact_pod,356,1,0.07370000000000004
compact_pod,356,8,0.03390000000000046
compact_pod,357,1,0.08064999999999928
compact_pod,357,8,0.03295000000000043
compact_pod,358,1,0.06935000000000052
compact_pod,358,8,0.026750000000000253
compact_pod,359,1,0.07130000000000031
compact_pod,359,8,0.031000000000000374
compact_pod,376,1,0.06390000000000112
compact_pod,376,8,0.026150000000000236
compact_pod,377,1,0.08389999999999892
compact_pod,377,8,0.02910000000000032
compact_pod,378,1,0.06260000000000127
compact_pod,378,8,0.028500000000000303
compact_pod,379,1,0.07814999999999955
compact_pod,379,8,0.025750000000000224
compact_pod,368,1,0.0731500000000001
compact_pod,368,8,0.02695000000000026
compact_pod,369,1,0.05845000000000116
compact_pod,369,8,0.027250000000000267
compact_pod,370,1,0.07285000000000014
compact_pod,370,8,0.028650000000000307
compact_pod,371,1,0.08809999999999846
compact_pod,371,8,0.03080000000000037
compact_pod,372,1,0.0785999999999995
compact_pod,372,8,0.033850000000000456
compact_pod,373,1,0.06620000000000087
compact_pod,373,8,0.028150000000000293
compact_pod,374,1,0.05660000000000111
compact_pod,374,8,0.029650000000000336
compact_pod,375,1,0.07544999999999985
compact_pod,375,8,0.027600000000000277
compact_pod,392,1,0.061000000000001234
compact_pod,392,8,0.024650000000000193
compact_pod,393,1,0.0822499999999991
compact_pod,393,8,0.02800000000000029
compact_pod,394,1,0.08179999999999915
compact_pod,394,8,0.026050000000000233
compact_pod,395,1,0.04620000000000081
compact_pod,395,8,0.028600000000000306
compact_pod,384,1,0.0795999999999994
compact_pod,384,8,0.028600000000000306
compact_pod,385,1,0.07754999999999962
compact_pod,385,8,0.027150000000000264
compact_pod,386,1,0.06700000000000078
compact_pod,386,8,0.02595000000000023
compact_pod,387,1,0.08804999999999846
compact_pod,387,8,0.02905000000000032
compact_pod,396,1,0.08554999999999874
compact_pod,396,8,0.027200000000000266
compact_pod,397,1,0.07355000000000006
compact_pod,397,8,0.034200000000000466
compact_pod,398,1,0.0598000000000012
compact_pod,398,8,0.027500000000000274
compact_pod,399,1,0.06850000000000062
compact_pod,399,8,0.028300000000000297
compact_pod,400,1,0.09194999999999803
compact_pod,400,8,0.031400000000000386
compact_pod,401,1,0.07070000000000037
compact_pod,401,8,0.02525000000000021
compact_pod,402,1,0.03655000000000053
compact_pod,402,8,0.02695000000000026
compact_pod,403,1,0.08744999999999853
compact_pod,403,8,0.02765000000000028
compact_pod,408,1,0.053000000000001005
compact_pod,408,8,0.026900000000000257
compact_pod,409,1,0.03855000000000059
compact_pod,409,8,0.02735000000000027
compact_pod,410,1,0.07889999999999947
compact_pod,410,8,0.02700000000000026
compact_pod,411,1,0.07939999999999942
compact_pod,411,8,0.028500000000000303
compact_pod,404,1,0.09389999999999782
compact_pod,404,8,0.024800000000000197
compact_pod,405,1,0.08434999999999887
compact_pod,405,8,0.0283500000000003
compact_pod,406,1,0.06975000000000048
compact_pod,406,8,0.027200000000000266
compact_pod,407,1,0.07714999999999966
compact_pod,407,8,0.027200000000000266
compact_pod,428,1,0.053000000000001005
compact_pod,428,8,0.028300000000000297
compact_pod,429,1,0.08034999999999931
compact_pod,429,8,0.02600000000000023
compact_pod,430,1,0.05105000000000095
compact_pod,430,8,0.024350000000000184
compact_pod,431,1,0.05800000000000115
compact_pod,431,8,0.025450000000000216
compact_pod,416,1,0.046750000000000826
compact_pod,416,8,0.02625000000000024
compact_pod,417,1,0.07205000000000022
compact_pod,417,8,0.026050000000000233
compact_pod,418,1,0.0705000000000004
compact_pod,418,8,0.025000000000000203
compact_pod,419,1,0.07984999999999937
compact_pod,419,8,0.028150000000000293
compact_pod,412,1,0.06640000000000085
compact_pod,412,8,0.027200000000000266
compact_pod,413,1,0.08064999999999928
compact_pod,413,8,0.028900000000000314
compact_pod,414,1,0.06005000000000121
compact_pod,414,8,0.02600000000000023
compact_pod,415,1,0.06700000000000078
compact_pod,415,8,0.026750000000000253
compact_pod,440,1,0.05885000000000117
compact_pod,440,8,0.027200000000000266
compact_pod,441,1,0.038000000000000575
compact_pod,441,8,0.026500000000000246
compact_pod,442,1,0.048850000000000886
compact_pod,442,8,0.026400000000000243
compact_pod,443,1,0.07784999999999959
compact_pod,443,8,0.027900000000000286
compact_pod,424,1,0.065050000000001
compact_pod,424,8,0.027100000000000263
compact_pod,425,1,0.05455000000000105
compact_pod,425,8,0.02730000000000027
compact_pod,426,1,0.07025000000000042
compact_pod,426,8,0.02630000000000024
compact_pod,427,1,0.07255000000000017
compact_pod,427,8,0.03710000000000055
compact_pod,420,1,0.07210000000000022
compact_pod,420,8,0.025150000000000207
compact_pod,421,1,0.0631500000000012
compact_pod,421,8,0.027200000000000266
compact_pod,422,1,0.07185000000000025
compact_pod,422,8,0.029300000000000326
compact_pod,423,1,0.07824999999999954
compact_pod,423,8,0.02770000000000028
compact_pod,448,1,0.06375000000000114
compact_pod,448,8,0.02705000000000026
compact_pod,449,1,0.05880000000000117
compact_pod,449,8,0.02945000000000033
compact_pod,450,1,0.05135000000000096
compact_pod,450,8,0.02735000000000027
compact_pod,451,1,0.08329999999999899
compact_pod,451,8,0.030300000000000354
compact_pod,432,1,0.07295000000000013
compact_pod,432,8,0.02700000000000026
compact_pod,433,1,0.057600000000001136
compact_pod,433,8,0.02700000000000026
compact_pod,434,1,0.05800000000000115
compact_pod,434,8,0.027450000000000273
compact_pod,435,1,0.09174999999999806
compact_pod,435,8,0.027500000000000274
compact_pod,452,1,0.05560000000000108
compact_pod,452,8,0.026850000000000256
compact_pod,453,1,0.06125000000000124
compact_pod,453,8,0.027800000000000283
compact_pod,454,1,0.08099999999999924
compact_pod,454,8,0.02730000000000027
compact_pod,455,1,0.06235000000000127
compact_pod,455,8,0.038650000000000594
compact_pod,444,1,0.07145000000000029
compact_pod,444,8,0.026800000000000254
compact_pod,445,1,0.07415
compact_pod,445,8,0.026550000000000247
compact_pod,446,1,0.057950000000001146
compact_pod,446,8,0.0284000000000003
compact_pod,447,1,0.08009999999999934
compact_pod,447,8,0.025700000000000223
compact_pod,460,1,0.0564000000000011
compact_pod,460,8,0.03330000000000044
compact_pod,461,1,0.07894999999999947
compact_pod,461,8,0.027600000000000277
compact_pod,462,1,0.08054999999999929
compact_pod,462,8,0.029200000000000323
compact_pod,463,1,0.054100000000001036
compact_pod,463,8,0.026400000000000243
compact_pod,456,1,0.06375000000000114
compact_pod,456,8,0.027800000000000283
compact_pod,457,1,0.048100000000000864
compact_pod,457,8,0.024450000000000187
compact_pod,458,1,0.07095000000000035
compact_pod,458,8,0.02700000000000026
compact_pod,459,1,0.08719999999999856
compact_pod,459,8,0.03265000000000042
compact_pod,436,1,0.08084999999999926
compact_pod,436,8,0.025500000000000217
compact_pod,437,1,0.07215000000000021
compact_pod,437,8,0.026850000000000256
compact_pod,438,1,0.08119999999999922
compact_pod,438,8,0.026850000000000256
compact_pod,439,1,0.06690000000000079
compact_pod,439,8,0.027150000000000264
compact_pod,468,1,0.065050000000001
compact_pod,468,8,0.028600000000000306
compact_pod,469,1,0.06450000000000106
compact_pod,469,8,0.028600000000000306
compact_pod,470,1,0.06330000000000119
compact_pod,470,8,0.02765000000000028
compact_pod,471,1,0.050600000000000936
compact_pod,471,8,0.028600000000000306
compact_pod,464,1,0.07195000000000024
compact_pod,464,8,0.02940000000000033
compact_pod,465,1,0.064950000000001
compact_pod,465,8,0.03445000000000047
compact_pod,466,1,0.07190000000000024
compact_pod,466,8,0.03440000000000047
compact_pod,467,1,0.058900000000001174
compact_pod,467,8,0.025450000000000216
compact_pod,472,1,0.08614999999999867
compact_pod,472,8,0.02555000000000022
compact_pod,473,1,0.07205000000000022
compact_pod,473,8,0.028500000000000303
compact_pod,474,1,0.05670000000000111
compact_pod,474,8,0.026150000000000236
compact_pod,475,1,0.06630000000000086
compact_pod,475,8,0.02940000000000033
compact_pod,476,1,0.07694999999999969
compact_pod,476,8,0.027150000000000264
compact_pod,477,1,0.07125000000000031
compact_pod,477,8,0.02940000000000033
compact_pod,478,1,0.050200000000000924
compact_pod,478,8,0.02660000000000025
compact_pod,479,1,0.06985000000000047
compact_pod,479,8,0.028150000000000293
compact_pod,480,1,0.0492500000000009
compact_pod,480,8,0.027800000000000283
compact_pod,481,1,0.06120000000000124
compact_pod,481,8,0.032400000000000415
compact_pod,482,1,0.0858499999999987
compact_pod,482,8,0.02870000000000031
compact_pod,483,1,0.0876999999999985
compact_pod,483,8,0.02880000000000031
compact_pod,484,1,0.06185000000000126
compact_pod,484,8,0.02880000000000031
compact_pod,485,1,0.08079999999999926
compact_pod,485,8,0.02625000000000024
compact_pod,486,1,0.06260000000000127
compact_pod,486,8,0.02530000000000021
compact_pod,487,1,0.052350000000000986
compact_pod,487,8,0.02950000000000033
compact_pod,488,1,0.05080000000000094
compact_pod,488,8,0.028550000000000304
compact_pod,489,1,0.06890000000000057
compact_pod,489,8,0.02730000000000027
compact_pod,490,1,0.08234999999999909
compact_pod,490,8,0.028950000000000316
compact_pod,491,1,0.06890000000000057
compact_pod,491,8,0.0284500000000003
compact_pod,492,1,0.07285000000000014
compact_pod,492,8,0.02945000000000033
compact_pod,493,1,0.057950000000001146
compact_pod,493,8,0.025450000000000216
compact_pod,494,1,0.08334999999999898
compact_pod,494,8,0.02940000000000033
compact_pod,495,1,0.06915000000000054
compact_pod,495,8,0.03335000000000044
compact_pod,496,1,0.05880000000000117
compact_pod,496,8,0.02735000000000027
compact_pod,497,1,0.06420000000000109
compact_pod,497,8,0.0284000000000003
compact_pod,498,1,0.07529999999999987
compact_pod,498,8,0.028850000000000313
compact_pod,499,1,0.08579999999999871
compact_pod,499,8,0.027500000000000274
compact_pod,504,1,0.07395000000000002
compact_pod,504,8,0.027550000000000276
compact_pod,505,1,0.07479999999999992
compact_pod,505,8,0.03325000000000044
compact_pod,506,1,0.0705000000000004
compact_pod,506,8,0.024800000000000197
compact_pod,507,1,0.041850000000000685
compact_pod,507,8,0.02730000000000027
compact_pod,500,1,0.0598000000000012
compact_pod,500,8,0.028200000000000294
compact_pod,501,1,0.06945000000000051
compact_pod,501,8,0.028150000000000293
compact_pod,502,1,0.07080000000000036
compact_pod,502,8,0.02810000000000029
compact_pod,503,1,0.08114999999999922
compact_pod,503,8,0.02880000000000031
compact_pod,524,1,0.05115000000000095
compact_pod,524,8,0.0320000000000004
compact_pod,525,1,0.06235000000000127
compact_pod,525,8,0.02740000000000027
compact_pod,526,1,0.08394999999999891
compact_pod,526,8,0.02555000000000022
compact_pod,527,1,0.04160000000000068
compact_pod,527,8,0.024350000000000184
compact_pod,508,1,0.0795999999999994
compact_pod,508,8,0.027450000000000273
compact_pod,509,1,0.06965000000000049
compact_pod,509,8,0.02915000000000032
compact_pod,510,1,0.05100000000000095
compact_pod,510,8,0.03305000000000043
compact_pod,511,1,0.07260000000000016
compact_pod,511,8,0.028250000000000296
compact_pod,532,1,0.06050000000000122
compact_pod,532,8,0.029300000000000326
compact_pod,533,1,0.05210000000000098
compact_pod,533,8,0.026900000000000257
compact_pod,534,1,0.06660000000000083
compact_pod,534,8,0.02765000000000028
compact_pod,535,1,0.06815000000000065
compact_pod,535,8,0.027100000000000263
compact_pod,520,1,0.06810000000000066
compact_pod,520,8,0.02810000000000029
compact_pod,521,1,0.04480000000000077
compact_pod,521,8,0.027950000000000287
compact_pod,522,1,0.06720000000000076
compact_pod,522,8,0.02915000000000032
compact_pod,523,1,0.09189999999999804
compact_pod,523,8,0.028200000000000294
compact_pod,516,1,0.08749999999999852
compact_pod,516,8,0.03120000000000038
compact_pod,517,1,0.056550000000001106
compact_pod,517,8,0.026450000000000244
compact_pod,518,1,0.07419999999999999
compact_pod,518,8,0.027550000000000276
compact_pod,519,1,0.07544999999999985
compact_pod,519,8,0.027600000000000277
compact_pod,512,1,0.07994999999999935
compact_pod,512,8,0.02800000000000029
compact_pod,513,1,0.04910000000000089
compact_pod,513,8,0.03120000000000038
compact_pod,514,1,0.06885000000000058
compact_pod,514,8,0.026500000000000246
compact_pod,515,1,0.09194999999999803
compact_pod,515,8,0.02805000000000029
compact_pod,536,1,0.07070000000000037
compact_pod,536,8,0.02665000000000025
compact_pod,537,1,0.07130000000000031
compact_pod,537,8,0.028200000000000294
compact_pod,538,1,0.06155000000000125
compact_pod,538,8,0.025750000000000224
compact_pod,539,1,0.06460000000000105
compact_pod,539,8,0.027850000000000284
compact_pod,528,1,0.07969999999999938
compact_pod,528,8,0.02735000000000027
compact_pod,529,1,0.0768499999999997
compact_pod,529,8,0.026550000000000247
compact_pod,530,1,0.07220000000000021
compact_pod,530,8,0.026100000000000234
compact_pod,531,1,0.057850000000001144
compact_pod,531,8,0.028900000000000314
compact_pod,548,1,0.083149999999999
compact_pod,548,8,0.027600000000000277
compact_pod,549,1,0.07310000000000011
compact_pod,549,8,0.02595000000000023
compact_pod,550,1,0.0677000000000007
compact_pod,550,8,0.027450000000000273
compact_pod,551,1,0.04655000000000082
compact_pod,551,8,0.02985000000000034
compact_pod,544,1,0.08354999999999896
compact_pod,544,8,0.02705000000000026
compact_pod,545,1,0.08399999999999891
compact_pod,545,8,0.02730000000000027
compact_pod,546,1,0.06305000000000122
compact_pod,546,8,0.02670000000000025
compact_pod,547,1,0.053700000000001025
compact_pod,547,8,0.0318500000000004
compact_pod,540,1,0.0723000000000002
compact_pod,540,8,0.028250000000000296
compact_pod,541,1,0.05845000000000116
compact_pod,541,8,0.027450000000000273
compact_pod,542,1,0.08459999999999884
compact_pod,542,8,0.02740000000000027
compact_pod,543,1,0.06920000000000054
compact_pod,543,8,0.02765000000000028
compact_pod,556,1,0.062450000000001275
compact_pod,556,8,0.02625000000000024
compact_pod,557,1,0.06705000000000078
compact_pod,557,8,0.029200000000000323
compact_pod,558,1,0.056150000000001095
compact_pod,558,8,0.026200000000000237
compact_pod,559,1,0.07260000000000016
compact_pod,559,8,0.02810000000000029
compact_pod,552,1,0.057150000000001124
compact_pod,552,8,0.027150000000000264
compact_pod,553,1,0.08219999999999911
compact_pod,553,8,0.027250000000000267
compact_pod,554,1,0.08834999999999843
compact_pod,554,8,0.03150000000000039
compact_pod,555,1,0.06485000000000102
compact_pod,555,8,0.03020000000000035
compact_pod,564,1,0.04855000000000088
compact_pod,564,8,0.026900000000000257
compact_pod,565,1,0.07300000000000012
compact_pod,565,8,0.026800000000000254
compact_pod,566,1,0.07235000000000019
compact_pod,566,8,0.02700000000000026
compact_pod,567,1,0.054800000000001056
compact_pod,567,8,0.038400000000000586
compact_pod,560,1,0.065000000000001
compact_pod,560,8,0.027950000000000287
compact_pod,561,1,0.0867499999999986
compact_pod,561,8,0.0283500000000003
compact_pod,562,1,0.08014999999999933
compact_pod,562,8,0.027900000000000286
compact_pod,563,1,0.07100000000000034
compact_pod,563,8,0.02870000000000031
compact_pod,568,1,0.06640000000000085
compact_pod,568,8,0.02590000000000023
compact_pod,569,1,0.0822999999999991
compact_pod,569,8,0.02875000000000031
compact_pod,570,1,0.06155000000000125
compact_pod,570,8,0.0283500000000003
compact_pod,571,1,0.07210000000000022
compact_pod,571,8,0.025050000000000204
compact_pod,596,1,0.05030000000000093
compact_pod,596,8,0.030350000000000356
compact_pod,597,1,0.06025000000000121
compact_pod,597,8,0.025350000000000213
compact_pod,598,1,0.07424999999999998
compact_pod,598,8,0.03090000000000037
compact_pod,599,1,0.06920000000000054
compact_pod,599,8,0.02660000000000025
compact_pod,572,1,0.0695000000000005
