fabric,P,seed,k,t_prop
3tier_nb,64,211,16,0.005399999999999995
3tier_nb,64,212,2,0.007549999999999982
3tier_nb,64,212,4,0.005399999999999995
3tier_nb,64,212,8,0.005399999999999995
3tier_nb,64,212,16,0.005399999999999995
3tier_nb,64,213,2,0.007549999999999982
3tier_nb,64,213,4,0.006549999999999988
3tier_nb,64,213,8,0.005399999999999995
3tier_nb,64,213,16,0.005399999999999995
3tier_nb,64,214,2,0.005399999999999995
3tier_nb,64,214,4,0.005399999999999995
3tier_nb,64,214,8,0.005399999999999995
3tier_nb,64,214,16,0.005399999999999995
3tier_nb,64,215,2,0.00799999999999998
3tier_nb,64,215,4,0.005399999999999995
3tier_nb,64,215,8,0.005399999999999995
3tier_nb,64,215,16,0.005399999999999995
3tier_nb,64,216,2,0.007549999999999982
3tier_nb,64,216,4,0.005399999999999995
3tier_nb,64,216,8,0.005399999999999995
3tier_nb,64,216,16,0.005399999999999995
3tier_nb,64,217,2,0.007549999999999982
3tier_nb,64,217,4,0.005399999999999995
3tier_nb,64,217,8,0.005399999999999995
3tier_nb,64,217,16,0.005399999999999995
3tier_nb,64,218,2,0.007549999999999982
3tier_nb,64,218,4,0.006549999999999988
3tier_nb,64,218,8,0.005399999999999995
3tier_nb,64,218,16,0.005399999999999995
3tier_nb,64,219,2,0.007549999999999982
3tier_nb,64,219,4,0.005399999999999995
3tier_nb,64,219,8,0.005399999999999995
3tier_nb,64,219,16,0.005399999999999995
3tier_nb,64,220,2,0.007549999999999982
3tier_nb,64,220,4,0.0066499999999999875
3tier_nb,64,220,8,0.005399999999999995
3tier_nb,64,220,16,0.005399999999999995
3tier_nb,64,221,2,0.010749999999999963
3tier_nb,64,221,4,0.006349999999999989
3tier_nb,64,221,8,0.005399999999999995
3tier_nb,64,221,16,0.005399999999999995
3tier_nb,64,222,2,0.005399999999999995
3tier_nb,64,222,4,0.005399999999999995
3tier_nb,64,222,8,0.005399999999999995
3tier_nb,64,222,16,0.005399999999999995
3tier_nb,64,223,2,0.007549999999999982
3tier_nb,64,223,4,0.005399999999999995
3tier_nb,64,223,8,0.005399999999999995
3tier_nb,64,223,16,0.005399999999999995
3tier_nb,64,224,2,0.007549999999999982
3tier_nb,64,224,4,0.006349999999999989
3tier_nb,64,224,8,0.005399999999999995
3tier_nb,64,224,16,0.005399999999999995
3tier_nb,64,225,2,0.008099999999999979
3tier_nb,64,225,4,0.006349999999999989
3tier_nb,64,225,8,0.005399999999999995
3tier_nb,64,225,16,0.005399999999999995
3tier_nb,64,226,2,0.007549999999999982
3tier_nb,64,226,4,0.005399999999999995
3tier_nb,64,226,8,0.005399999999999995
3tier_nb,64,226,16,0.005399999999999995
3tier_nb,64,227,2,0.007549999999999982
3tier_nb,64,227,4,0.005399999999999995
3tier_nb,64,227,8,0.005399999999999995
3tier_nb,64,227,16,0.005399999999999995
3tier_nb,64,228,2,0.007549999999999982
3tier_nb,64,228,4,0.005399999999999995
3tier_nb,64,228,8,0.005399999999999995
3tier_nb,64,228,16,0.005399999999999995
3tier_nb,64,229,2,0.007549999999999982
3tier_nb,64,229,4,0.005399999999999995
3tier_nb,64,229,8,0.005399999999999995
3tier_nb,64,229,16,0.005399999999999995
3tier_nb,64,230,2,0.006449999999999989
3tier_nb,64,230,4,0.0059999999999999915
3tier_nb,64,230,8,0.006099999999999991
3tier_nb,64,230,16,0.005399999999999995
3tier_nb,64,231,2,0.005399999999999995
3tier_nb,64,231,4,0.005399999999999995
3tier_nb,64,231,8,0.005399999999999995
3tier_nb,64,231,16,0.005399999999999995
3tier_nb,64,232,2,0.007549999999999982
3tier_nb,64,232,4,0.007549999999999982
3tier_nb,64,232,8,0.005399999999999995
3tier_nb,64,232,16,0.005399999999999995
3tier_nb,64,233,2,0.006449999999999989
3tier_nb,64,233,4,0.005399999999999995
3tier_nb,64,233,8,0.005399999999999995
3tier_nb,64,233,16,0.005399999999999995
3tier_nb,64,234,2,0.007549999999999982
3tier_nb,64,234,4,0.005399999999999995
3tier_nb,64,234,8,0.005399999999999995
3tier_nb,64,234,16,0.005399999999999995
3tier_nb,64,235,2,0.007549999999999982
3tier_nb,64,235,4,0.005399999999999995
3tier_nb,64,235,8,0.005399999999999995
3tier_nb,64,235,16,0.005399999999999995
3tier_nb,64,236,2,0.007549999999999982
3tier_nb,64,236,4,0.00624999999999999
3tier_nb,64,236,8,0.005399999999999995
3tier_nb,64,236,16,0.005399999999999995
3tier_nb,64,237,2,0.007549999999999982
3tier_nb,64,237,4,0.005399999999999995
3tier_nb,64,237,8,0.005399999999999995
3tier_nb,64,237,16,0.005399999999999995
3tier_nb,64,238,2,0.007549999999999982
3tier_nb,64,238,4,0.005399999999999995
3tier_nb,64,238,8,0.005399999999999995
3tier_nb,64,238,16,0.005399999999999995
3tier_nb,64,239,2,0.007549999999999982
3tier_nb,64,239,4,0.005399999999999995
3tier_nb,64,239,8,0.005399999999999995
3tier_nb,64,239,16,0.005399999999999995
3tier_nb,64,240,2,0.007549999999999982
3tier_nb,64,240,4,0.005399999999999995
3tier_nb,64,240,8,0.005399999999999995
3tier_nb,64,240,16,0.005399999999999995
3tier_nb,64,241,2,0.010749999999999963
3tier_nb,64,241,4,0.005399999999999995
3tier_nb,64,241,8,0.005399999999999995
3tier_nb,64,241,16,0.005399999999999995
3tier_nb,64,242,2,0.006449999999999989
3tier_nb,64,242,4,0.005399999999999995
3tier_nb,64,242,8,0.005399999999999995
3tier_nb,64,242,16,0.005399999999999995
3tier_nb,64,243,2,0.006449999999999989
3tier_nb,64,243,4,0.005399999999999995
3tier_nb,64,243,8,0.005399999999999995
3tier_nb,64,243,16,0.005399999999999995
3tier_nb,64,244,2,0.007549999999999982
3tier_nb,64,244,4,0.007549999999999982
3tier_nb,64,244,8,0.005399999999999995
3tier_nb,64,244,16,0.005399999999999995
3tier_nb,64,245,2,0.007549999999999982
3tier_nb,64,245,4,0.006549999999999988
3tier_nb,64,245,8,0.005399999999999995
3tier_nb,64,245,16,0.005399999999999995
3tier_nb,64,246,2,0.007549999999999982
3tier_nb,64,246,4,0.005399999999999995
3tier_nb,64,246,8,0.005399999999999995
3tier_nb,64,246,16,0.005399999999999995
3tier_nb,64,247,2,0.010749999999999963
3tier_nb,64,247,4,0.0059999999999999915
3tier_nb,64,247,8,0.005849999999999992
3tier_nb,64,247,16,0.005649999999999994
3tier_nb,64,248,2,0.007549999999999982
3tier_nb,64,248,4,0.005399999999999995
3tier_nb,64,248,8,0.005399999999999995
3tier_nb,64,248,16,0.005399999999999995
3tier_nb,64,249,2,0.007549999999999982
3tier_nb,64,249,4,0.005399999999999995
3tier_nb,64,249,8,0.005399999999999995
3tier_nb,64,249,16,0.005399999999999995
3tier_nb,64,250,2,0.005399999999999995
3tier_nb,64,250,4,0.005399999999999995
3tier_nb,64,250,8,0.005399999999999995
3tier_nb,64,250,16,0.005399999999999995
3tier_nb,64,251,2,0.007549999999999982
3tier_nb,64,251,4,0.00624999999999999
3tier_nb,64,251,8,0.005399999999999995
3tier_nb,64,251,16,0.005399999999999995
3tier_nb,64,252,2,0.009999999999999967
3tier_nb,64,252,4,0.006399999999999989
3tier_nb,64,252,8,0.005399999999999995
3tier_nb,64,252,16,0.005399999999999995
3tier_nb,64,253,2,0.007549999999999982
3tier_nb,64,253,4,0.0059999999999999915
3tier_nb,64,253,8,0.005699999999999993
3tier_nb,64,253,16,0.005399999999999995
3tier_nb,64,254,2,0.005399999999999995
3tier_nb,64,254,4,0.005399999999999995
3tier_nb,64,254,8,0.005399999999999995
3tier_nb,64,254,16,0.005399999999999995
3tier_nb,64,255,2,0.009699999999999969
3tier_nb,64,255,4,0.006549999999999988
3tier_nb,64,255,8,0.005849999999999992
3tier_nb,64,255,16,0.005399999999999995
3tier_nb,64,256,2,0.007549999999999982
3tier_nb,64,256,4,0.005399999999999995
3tier_nb,64,256,8,0.005399999999999995
3tier_nb,64,256,16,0.005399999999999995
3tier_nb,64,257,2,0.005399999999999995
3tier_nb,64,257,4,0.005399999999999995
3tier_nb,64,257,8,0.005399999999999995
3tier_nb,64,257,16,0.005399999999999995
3tier_nb,64,258,2,0.007549999999999982
3tier_nb,64,258,4,0.005399999999999995
3tier_nb,64,258,8,0.005399999999999995
3tier_nb,64,258,16,0.005399999999999995
3tier_nb,64,259,2,0.007549999999999982
3tier_nb,64,259,4,0.005399999999999995
3tier_nb,64,259,8,0.005399999999999995
3tier_nb,64,259,16,0.005399999999999995
3tier_nb,64,260,2,0.006449999999999989
3tier_nb,64,260,4,0.005399999999999995
3tier_nb,64,260,8,0.005399999999999995
3tier_nb,64,260,16,0.005399999999999995
3tier_nb,64,261,2,0.007549999999999982
3tier_nb,64,261,4,0.005399999999999995
3tier_nb,64,261,8,0.005399999999999995
3tier_nb,64,261,16,0.005399999999999995
3tier_nb,64,262,2,0.005399999999999995
3tier_nb,64,262,4,0.00624999999999999
3tier_nb,64,262,8,0.005399999999999995
3tier_nb,64,262,16,0.005399999999999995
3tier_nb,64,263,2,0.007549999999999982
3tier_nb,64,263,4,0.005399999999999995
3tier_nb,64,263,8,0.005399999999999995
3tier_nb,64,263,16,0.005399999999999995
3tier_nb,64,264,2,0.007549999999999982
3tier_nb,64,264,4,0.006949999999999986
3tier_nb,64,264,8,0.005399999999999995
3tier_nb,64,264,16,0.005399999999999995
3tier_nb,64,265,2,0.007549999999999982
3tier_nb,64,265,4,0.005399999999999995
3tier_nb,64,265,8,0.005399999999999995
3tier_nb,64,265,16,0.005399999999999995
3tier_nb,64,266,2,0.007549999999999982
3tier_nb,64,266,4,0.006349999999999989
3tier_nb,64,266,8,0.005399999999999995
3tier_nb,64,266,16,0.005399999999999995
3tier_nb,64,267,2,0.007549999999999982
3tier_nb,64,267,4,0.005399999999999995
3tier_nb,64,267,8,0.005399999999999995
3tier_nb,64,267,16,0.005399999999999995
3tier_nb,64,268,2,0.007549999999999982
3tier_nb,64,268,4,0.005399999999999995
3tier_nb,64,268,8,0.005399999999999995
3tier_nb,64,268,16,0.005399999999999995
3tier_nb,64,269,2,0.007549999999999982
3tier_nb,64,269,4,0.005399999999999995
3tier_nb,64,269,8,0.005399999999999995
3tier_nb,64,269,16,0.005399999999999995
3tier_nb,64,270,2,0.007549999999999982
3tier_nb,64,270,4,0.006349999999999989
3tier_nb,64,270,8,0.005399999999999995
3tier_nb,64,270,16,0.005399999999999995
3tier_nb,64,271,2,0.006449999999999989
3tier_nb,64,271,4,0.00624999999999999
3tier_nb,64,271,8,0.005399999999999995
3tier_nb,64,271,16,0.005399999999999995
3tier_nb,64,272,2,0.005399999999999995
3tier_nb,64,272,4,0.005399999999999995
3tier_nb,64,272,8,0.005399999999999995
3tier_nb,64,272,16,0.005399999999999995
3tier_nb,64,273,2,0.007549999999999982
3tier_nb,64,273,4,0.005399999999999995
3tier_nb,64,273,8,0.005399999999999995
3tier_nb,64,273,16,0.005399999999999995
3tier_nb,64,274,2,0.006449999999999989
3tier_nb,64,274,4,0.005399999999999995
3tier_nb,64,274,8,0.005399999999999995
3tier_nb,64,274,16,0.005399999999999995
3tier_nb,64,275,2,0.006449999999999989
3tier_nb,64,275,4,0.006349999999999989
3tier_nb,64,275,8,0.005399999999999995
3tier_nb,64,275,16,0.005399999999999995
3tier_nb,64,276,2,0.006449999999999989
3tier_nb,64,276,4,0.005399999999999995
3tier_nb,64,276,8,0.005399999999999995
3tier_nb,64,276,16,0.005399999999999995
3tier_nb,64,277,2,0.005399999999999995
3tier_nb,64,277,4,0.005399999999999995
3tier_nb,64,277,8,0.005399999999999995
3tier_nb,64,277,16,0.005399999999999995
3tier_nb,64,278,2,0.007549999999999982
3tier_nb,64,278,4,0.005399999999999995
3tier_nb,64,278,8,0.005399999999999995
3tier_nb,64,278,16,0.005399999999999995
3tier_nb,64,279,2,0.008999999999999973
3tier_nb,64,279,4,0.006349999999999989
3tier_nb,64,279,8,0.005399999999999995
3tier_nb,64,279,16,0.005399999999999995
3tier_nb,64,280,2,0.007549999999999982
3tier_nb,64,280,4,0.006549999999999988
3tier_nb,64,280,8,0.005699999999999993
3tier_nb,64,280,16,0.005399999999999995
3tier_nb,64,281,2,0.005399999999999995
3tier_nb,64,281,4,0.005399999999999995
3tier_nb,64,281,8,0.005399999999999995
3tier_nb,64,281,16,0.005399999999999995
3tier_nb,64,282,2,0.007549999999999982
3tier_nb,64,282,4,0.005399999999999995
3tier_nb,64,282,8,0.005399999999999995
3tier_nb,64,282,16,0.005399999999999995
3tier_nb,64,283,2,0.005399999999999995
3tier_nb,64,283,4,0.005399999999999995
3tier_nb,64,283,8,0.005399999999999995
3tier_nb,64,283,16,0.005399999999999995
3tier_nb,64,284,2,0.007549999999999982
3tier_nb,64,284,4,0.005399999999999995
3tier_nb,64,284,8,0.005399999999999995
3tier_nb,64,284,16,0.005399999999999995
3tier_nb,64,285,2,0.007549999999999982
3tier_nb,64,285,4,0.005399999999999995
3tier_nb,64,285,8,0.005399999999999995
3tier_nb,64,285,16,0.005399999999999995
3tier_nb,64,286,2,0.006449999999999989
3tier_nb,64,286,4,0.005399999999999995
3tier_nb,64,286,8,0.005399999999999995
3tier_nb,64,286,16,0.005399999999999995
3tier_nb,64,287,2,0.007549999999999982
3tier_nb,64,287,4,0.005399999999999995
3tier_nb,64,287,8,0.005399999999999995
3tier_nb,64,287,16,0.005399999999999995
3tier_nb,64,288,2,0.005399999999999995
3tier_nb,64,288,4,0.005399999999999995
3tier_nb,64,288,8,0.005399999999999995
3tier_nb,64,288,16,0.005399999999999995
3tier_nb,64,289,2,0.006449999999999989
3tier_nb,64,289,4,0.005399999999999995
3tier_nb,64,289,8,0.005399999999999995
3tier_nb,64,289,16,0.005399999999999995
3tier_nb,64,290,2,0.007549999999999982
3tier_nb,64,290,4,0.007349999999999983
3tier_nb,64,290,8,0.005399999999999995
3tier_nb,64,290,16,0.005399999999999995
3tier_nb,64,291,2,0.007549999999999982
3tier_nb,64,291,4,0.006349999999999989
3tier_nb,64,291,8,0.005399999999999995
3tier_nb,64,291,16,0.005399999999999995
3tier_nb,64,292,2,0.006449999999999989
3tier_nb,64,292,4,0.005399999999999995
3tier_nb,64,292,8,0.005399999999999995
3tier_nb,64,292,16,0.005399999999999995
3tier_nb,64,293,2,0.005399999999999995
3tier_nb,64,293,4,0.007199999999999984
3tier_nb,64,293,8,0.005699999999999993
3tier_nb,64,293,16,0.005399999999999995
3tier_nb,64,294,2,0.007549999999999982
3tier_nb,64,294,4,0.005399999999999995
3tier_nb,64,294,8,0.005399999999999995
3tier_nb,64,294,16,0.005399999999999995
3tier_nb,64,295,2,0.008999999999999973
3tier_nb,64,295,4,0.00624999999999999
3tier_nb,64,295,8,0.005399999999999995
3tier_nb,64,295,16,0.005399999999999995
3tier_nb,64,296,2,0.007549999999999982
3tier_nb,64,296,4,0.005399999999999995
3tier_nb,64,296,8,0.005399999999999995
3tier_nb,64,296,16,0.005399999999999995
3tier_nb,64,297,2,0.008099999999999979
3tier_nb,64,297,4,0.005399999999999995
3tier_nb,64,297,8,0.005399999999999995
3tier_nb,64,297,16,0.005399999999999995
3tier_nb,64,298,2,0.008999999999999973
3tier_nb,64,298,4,0.005399999999999995
3tier_nb,64,298,8,0.005399999999999995
3tier_nb,64,298,16,0.005399999999999995
3tier_nb,64,299,2,0.007549999999999982
3tier_nb,64,299,4,0.005399999999999995
3tier_nb,64,299,8,0.005399999999999995
3tier_nb,64,299,16,0.005399999999999995
3tier_nb,64,300,2,0.005399999999999995
3tier_nb,64,300,4,0.005399999999999995
3tier_nb,64,300,8,0.005399999999999995
3tier_nb,64,300,16,0.005399999999999995
3tier_nb,64,301,2,0.005399999999999995
3tier_nb,64,301,4,0.005399999999999995
3tier_nb,64,301,8,0.005399999999999995
3tier_nb,64,301,16,0.005399999999999995
3tier_nb,64,302,2,0.007549999999999982
3tier_nb,64,302,4,0.005399999999999995
3tier_nb,64,302,8,0.005399999999999995
3tier_nb,64,302,16,0.005399999999999995
3tier_nb,64,303,2,0.008999999999999973
3tier_nb,64,303,4,0.0059999999999999915
3tier_nb,64,303,8,0.005699999999999993
3tier_nb,64,303,16,0.005549999999999994
3tier_nb,64,304,2,0.007549999999999982
3tier_nb,64,304,4,0.005399999999999995
3tier_nb,64,304,8,0.005399999999999995
3tier_nb,64,304,16,0.005399999999999995
3tier_nb,64,305,2,0.007549999999999982
3tier_nb,64,305,4,0.00624999999999999
3tier_nb,64,305,8,0.005399999999999995
3tier_nb,64,305,16,0.005399999999999995
3tier_nb,64,306,2,0.007549999999999982
3tier_nb,64,306,4,0.005399999999999995
3tier_nb,64,306,8,0.005399999999999995
3tier_nb,64,306,16,0.005399999999999995
3tier_nb,64,307,2,0.007549999999999982
3tier_nb,64,307,4,0.006549999999999988
3tier_nb,64,307,8,0.005399999999999995
3tier_nb,64,307,16,0.005399999999999995
3tier_nb,64,308,2,0.005399999999999995
3tier_nb,64,308,4,0.005399999999999995
3tier_nb,64,308,8,0.005399999999999995
3tier_nb,64,308,16,0.005399999999999995
3tier_nb,64,309,2,0.010749999999999963
3tier_nb,64,309,4,0.006949999999999986
3tier_nb,64,309,8,0.005399999999999995
3tier_nb,64,309,16,0.005399999999999995
3tier_nb,64,310,2,0.005399999999999995
3tier_nb,64,310,4,0.005399999999999995
3tier_nb,64,310,8,0.005399999999999995
3tier_nb,64,310,16,0.005399999999999995
3tier_nb,64,311,2,0.007549999999999982
3tier_nb,64,311,4,0.0059999999999999915
3tier_nb,64,311,8,0.005399999999999995
3tier_nb,64,311,16,0.005399999999999995
3tier_nb,64,312,2,0.00799999999999998
3tier_nb,64,312,4,0.005399999999999995
3tier_nb,64,312,8,0.005399999999999995
3tier_nb,64,312,16,0.005399999999999995
3tier_nb,64,313,2,0.007549999999999982
3tier_nb,64,313,4,0.005399999999999995
3tier_nb,64,313,8,0.005399999999999995
3tier_nb,64,313,16,0.005399999999999995
3tier_nb,64,314,2,0.007549999999999982
3tier_nb,64,314,4,0.005399999999999995
3tier_nb,64,314,8,0.005399999999999995
3tier_nb,64,314,16,0.005399999999999995
3tier_nb,64,315,2,0.007549999999999982
3tier_nb,64,315,4,0.005399999999999995
3tier_nb,64,315,8,0.005399999999999995
3tier_nb,64,315,16,0.005399999999999995
3tier_nb,64,316,2,0.007549999999999982
3tier_nb,64,316,4,0.006949999999999986
3tier_nb,64,316,8,0.005699999999999993
3tier_nb,64,316,16,0.005399999999999995
3tier_nb,64,317,2,0.008999999999999973
3tier_nb,64,317,4,0.0059999999999999915
3tier_nb,64,317,8,0.005699999999999993
3tier_nb,64,317,16,0.005399999999999995
3tier_nb,64,318,2,0.006449999999999989
3tier_nb,64,318,4,0.005399999999999995
3tier_nb,64,318,8,0.005399999999999995
3tier_nb,64,318,16,0.005399999999999995
3tier_nb,64,319,2,0.007549999999999982
3tier_nb,64,319,4,0.00624999999999999
3tier_nb,64,319,8,0.005399999999999995
3tier_nb,64,319,16,0.005399999999999995
3tier_nb,64,320,2,0.007549999999999982
3tier_nb,64,320,4,0.005399999999999995
3tier_nb,64,320,8,0.005399999999999995
3tier_nb,64,320,16,0.005399999999999995
3tier_nb,64,321,2,0.007549999999999982
3tier_nb,64,321,4,0.005399999999999995
3tier_nb,64,321,8,0.005399999999999995
3tier_nb,64,321,16,0.005399999999999995
3tier_nb,64,322,2,0.007549999999999982
3tier_nb,64,322,4,0.005399999999999995
3tier_nb,64,322,8,0.005399999999999995
3tier_nb,64,322,16,0.005399999999999995
3tier_nb,64,323,2,0.005399999999999995
3tier_nb,64,323,4,0.006349999999999989
3tier_nb,64,323,8,0.005399999999999995
3tier_nb,64,323,16,0.005399999999999995
3tier_nb,64,324,2,0.007549999999999982
3tier_nb,64,324,4,0.005399999999999995
3tier_nb,64,324,8,0.005399999999999995
3tier_nb,64,324,16,0.005399999999999995
3tier_nb,64,325,2,0.007549999999999982
3tier_nb,64,325,4,0.006549999999999988
3tier_nb,64,325,8,0.005399999999999995
3tier_nb,64,325,16,0.005399999999999995
3tier_nb,64,326,2,0.007549999999999982
3tier_nb,64,326,4,0.006349999999999989
3tier_nb,64,326,8,0.005399999999999995
3tier_nb,64,326,16,0.005399999999999995
3tier_nb,64,327,2,0.007549999999999982
3tier_nb,64,327,4,0.005399999999999995
3tier_nb,64,327,8,0.005399999999999995
3tier_nb,64,327,16,0.005399999999999995
3tier_nb,64,328,2,0.007549999999999982
3tier_nb,64,328,4,0.005399999999999995
3tier_nb,64,328,8,0.005399999999999995
3tier_nb,64,328,16,0.005399999999999995
3tier_nb,64,329,2,0.007549999999999982
3tier_nb,64,329,4,0.006349999999999989
3tier_nb,64,329,8,0.005399999999999995
3tier_nb,64,329,16,0.005399999999999995
3tier_nb,64,330,2,0.007549999999999982
3tier_nb,64,330,4,0.005399999999999995
3tier_nb,64,330,8,0.005399999999999995
3tier_nb,64,330,16,0.005399999999999995
3tier_nb,64,331,2,0.005399999999999995
3tier_nb,64,331,4,0.005399999999999995
3tier_nb,64,331,8,0.005399999999999995
3tier_nb,64,331,16,0.005399999999999995
3tier_nb,64,332,2,0.007549999999999982
3tier_nb,64,332,4,0.005399999999999995
3tier_nb,64,332,8,0.005399999999999995
3tier_nb,64,332,16,0.005399999999999995
3tier_nb,64,333,2,0.007549999999999982
3tier_nb,64,333,4,0.005399999999999995
3tier_nb,64,333,8,0.005399999999999995
3tier_nb,64,333,16,0.005399999999999995
